"Date";"ProductName";"StockEOD";"DeliveryFromProduction";"Rejection";"StartupLoss";"Obsoletes";"InBackorder"
"2019-07-26";"Fressie Orange/Mango PET";119041;0;0;0;0;0
"2019-07-26";"Fressie Orange/Mango+C 1L";58599;0;0;0;0;0
"2019-07-29";"Fressie Orange 1 liter";307328;0;0;0;0;0
"2019-07-29";"Fressie Orange/Mango 1 liter";0;0;0;0;4766;0
"2019-07-29";"Fressie Orange/C-power PET";26166;0;0;0;0;0
"2019-07-29";"Fressie Orange PET";85607;0;0;0;0;0
"2019-07-29";"Fressie Orange/Mango PET";110401;0;0;0;0;0
"2019-07-29";"Fressie Orange/Mango+C 1L";35799;0;0;0;0;0
"2019-07-30";"Fressie Orange 1 liter";269528;0;0;0;0;0
"2019-07-30";"Fressie Orange/Mango 1 liter";12555;15835;0;280;0;0
"2019-07-30";"Fressie Orange/C-power PET";63437;38204;0;933;0;0
"2019-07-30";"Fressie Orange PET";85607;0;0;0;0;0
"2019-07-30";"Fressie Orange/Mango PET";96001;0;0;0;0;0
"2019-07-30";"Fressie Orange/Mango+C 1L";23799;0;0;0;0;0
"2019-07-31";"Fressie Orange 1 liter";269528;0;0;0;0;0
"2019-07-31";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-07-31";"Fressie Orange/C-power P";60557;0;0;0;0;0
"2019-07-31";"Fressie Orange P";28007;0;0;0;0;0
"2019-07-31";"Fressie Orange/Mango P";96001;0;0;0;0;0
"2019-07-31";"Fressie Orange/Mango+C 1L";23799;0;0;0;0;0
"2019-08-01";"Fressie Orange 1 liter";897273;709625;0;280;0;0
"2019-08-01";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-01";"Fressie Orange/C-power PET";54797;0;0;0;0;0
"2019-08-01";"Fressie Orange PET";2087;0;0;0;0;0
"2019-08-01";"Fressie Orange/Mango PET";96001;0;0;0;0;0
"2019-08-01";"Fressie Orange/Mango+C 1L";23799;0;0;0;0;0
"2019-08-02";"Fressie Orange 1 liter";869073;0;0;0;0;0
"2019-08-02";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-02";"Fressie Orange/C-power PET";54797;0;0;0;0;0
"2019-08-02";"Fressie Orange PET";1;0;0;0;0;0
"2019-08-02";"Fressie Orange/Mango PET";93121;0;0;0;0;0
"2019-08-02";"Fressie Orange/Mango+C 1L";12999;0;0;0;0;0
"2019-08-05";"Fressie Orange 1 liter";869073;0;0;0;0;0
"2019-08-05";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-05";"Fressie Orange/C-power PET";54797;0;0;0;0;0
"2019-08-05";"Fressie Orange PET";1;0;0;0;0;29594
"2019-08-05";"Fressie Orange/Mango PET";93121;0;0;0;0;0
"2019-08-05";"Fressie Orange/Mango+C 1L";12999;0;0;0;0;0
"2019-08-06";"Fressie Orange 1 liter";819273;0;0;0;0;0
"2019-08-06";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-06";"Fressie Orange/C-power PET";54797;0;0;0;0;0
"2019-08-06";"Fressie Orange PET";1;0;0;0;0;46874
"2019-08-06";"Fressie Orange/Mango PET";64321;0;0;0;0;0
"2019-08-06";"Fressie Orange/Mango+C 1L";12999;0;0;0;0;0
"2019-08-07";"Fressie Orange 1 liter";802473;0;0;0;0;0
"2019-08-07";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-07";"Fressie Orange/C-power PET";54797;0;0;0;0;0
"2019-08-07";"Fressie Orange PET";1;0;0;0;0;81434
"2019-08-07";"Fressie Orange/Mango PET";178187;114799;0;933;0;0
"2019-08-07";"Fressie Orange/Mango+C 1L";5799;0;0;0;0;0
"2019-08-08";"Fressie Orange 1 liter";769473;0;0;0;0;0
"2019-08-08";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-08";"Fressie Orange/C-power PET";54797;0;0;0;0;0
"2019-08-08";"Fressie Orange PET";1;0;0;0;0;81434
"2019-08-08";"Fressie Orange/Mango PET";178187;0;0;0;0;0
"2019-08-08";"Fressie Orange/Mango+C 1L";5799;0;0;0;0;0
"2019-08-09";"Fressie Orange 1 liter";740073;0;0;0;0;0
"2019-08-09";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-09";"Fressie Orange/C-power PET";51917;0;0;0;0;0
"2019-08-09";"Fressie Orange PET";1;0;0;0;0;182234
"2019-08-09";"Fressie Orange/Mango PET";178187;0;0;0;0;0
"2019-08-09";"Fressie Orange/Mango+C 1L";0;0;0;0;0;0
"2019-08-12";"Fressie Orange 1 liter";740073;0;0;0;0;0
"2019-08-12";"Fressie Orange/Mango 1 liter";7755;0;0;0;0;0
"2019-08-12";"Fressie Orange/C-power PET";49037;0;0;0;0;0
"2019-08-12";"Fressie Orange PET";164342;382069;0;933;0;182234
"2019-08-12";"Fressie Orange/Mango PET";178187;0;0;0;0;0
"2019-08-12";"Fressie Orange/Mango+C 1L";0;0;0;0;0;11601
"2019-08-13";"Fressie Orange 1 liter";709345;0;0;0;30728;0
"2019-08-13";"Fressie Orange/Mango 1 liter";0;0;0;0;0;0
"2019-08-13";"Fressie Orange/C-power PET";46157;0;0;0;0;0
"2019-08-13";"Fressie Orange PET";129782;0;0;0;0;0
"2019-08-13";"Fressie Orange/Mango PET";166667;0;0;0;0;0
"2019-08-13";"Fressie Orange/Mango+C 1L";141633;163714;0;280;0;21801
"2019-08-14";"Fressie Orange 1 liter";689545;0;0;0;0;0
"2019-08-14";"Fressie Orange/Mango 1 liter";0;0;0;0;0;45
"2019-08-14";"Fressie Orange/C-power PET";40397;0;0;0;0;0
"2019-08-14";"Fressie Orange PET";129782;0;0;0;0;0
"2019-08-14";"Fressie Orange/Mango PET";155147;0;0;0;0;0
"2019-08-14";"Fressie Orange/Mango+C 1L";141633;0;0;0;0;0
"2019-08-15";"Fressie Orange 1 liter";666145;0;0;0;0;0
"2019-08-15";"Fressie Orange/Mango 1 liter";0;0;0;0;0;45
"2019-08-15";"Fressie Orange/C-power PET";40397;0;0;0;0;0
"2019-08-15";"Fressie Orange PET";129782;0;0;0;0;0
"2019-08-15";"Fressie Orange/Mango PET";152267;0;0;0;0;0
"2019-08-15";"Fressie Orange/Mango+C 1L";141633;0;0;0;0;0
"2019-08-16";"Fressie Orange 1 liter";666145;0;0;0;0;0
"2019-08-16";"Fressie Orange/Mango 1 liter";25970;26295;0;280;0;45
"2019-08-16";"Fressie Orange/C-power PET";37517;0;0;0;0;0
"2019-08-16";"Fressie Orange PET";69302;0;0;0;0;0
"2019-08-16";"Fressie Orange/Mango PET";152267;0;0;0;0;0
"2019-08-16";"Fressie Orange/Mango+C 1L";129033;0;0;0;0;0
"2019-08-19";"Fressie 0range 1 liter";625345;0;0;0;0;0
"2019-08-19";"Fressie 0range/Mango 1 liter";25970;0;0;0;0;0
"2019-08-19";"Fressie 0range/C-power PET";37517;0;0;0;0;0
"2019-08-19";"Fressie 0range PET";23222;0;0;0;0;0
"2019-08-19";"Fressie 0range/Mango PET";143627;0;0;0;0;0
"2019-08-19";"Fressie 0range/Mango+C 1L";118233;0;0;0;0;0
"2019-08-20";"Fressie Orange 1 liter";597745;0;0;0;0;0
"2019-08-20";"Fressie Orange/Mango 1 liter";17570;0;0;0;0;0
"2019-08-20";"Fressie Orange/C-power PET";31511;0;0;0;246;0
"2019-08-20";"Fressie Orange PET";23222;0;0;0;0;0
"2019-08-20";"Fressie Orange/Mango PET";132107;0;0;0;0;0
"2019-08-20";"Fressie Orange/Mango+C 1L";118233;0;0;0;0;0
"2019-08-21";"Fressie Orange 1 liter";597745;0;0;0;0;0
"2019-08-21";"Fressie Orange/Mango 1 liter";17570;0;0;0;0;0
"2019-08-21";"Fressie Orange/C-power PET";25751;0;0;0;0;0
"2019-08-21";"Fressie Orange PET";0;0;0;0;0;0
"2019-08-21";"Fressie Orange/Mango PET";132107;0;0;0;0;0
"2019-08-21";"Fressie Orange/Mango+C 1L";105633;0;0;0;0;0
"2019-08-22";"Fressie Orange 1 liter";931756;334291;0;280;0;0
"2019-08-22";"Fressie Orange/Mango 1 liter";17570;0;0;0;0;0
"2019-08-22";"Fressie Orange/C-power PET";25751;26667;25734;933;0;0
"2019-08-22";"Fressie Orange PET";0;0;0;0;0;22858
"2019-08-22";"Fressie Orange/Mango PET";132107;0;0;0;0;0
"2019-08-22";"Fressie Orange/Mango+C 1L";78033;0;0;0;0;0
"2019-08-23";"Fressie Orange 1 liter";850156;0;0;0;0;0
"2019-08-23";"Fressie Orange/Mango 1 liter";17570;0;0;0;0;0
"2019-08-23";"Fressie Orange/C-power PET";25751;0;0;0;0;0
"2019-08-23";"Fressie Orange PET";0;0;0;0;0;48778
"2019-08-23";"Fressie Orange/Mango PET";126347;0;0;0;0;0
"2019-08-23";"Fressie Orange/Mango+C 1L";78033;0;0;0;0;0
"2019-08-26";"Fressie Orange 1 liter";850156;0;0;0;0;0
"2019-08-26";"Fressie Orange/Mango 1 liter";17570;0;0;0;0;0
"2019-08-26";"Fressie Orange/C-power PET";22871;0;0;0;0;0
"2019-08-26";"Fressie Orange PET";0;0;0;0;0;161098
"2019-08-26";"Fressie Orange/Mango PET";111947;0;0;0;0;0
"2019-08-26";"Fressie Orange/Mango+C 1L";78033;0;0;0;0;0
"2019-08-27";"Fressie Orange 1 liter";850156;0;0;0;0;0
"2019-08-27";"Fressie Orange/Mango 1 liter";13970;0;0;0;0;0
"2019-08-27";"Fressie Orange/C-power PET";22871;0;0;0;0;0
"2019-08-27";"Fressie Orange PET";0;0;0;0;0;161098
"2019-08-27";"Fressie Orange/Mango PET";143657;49923;0;933;0;0
"2019-08-27";"Fressie Orange/Mango+C 1L";78033;0;0;0;0;0
"2019-08-28";"Fressie Orange 1L";733756;0;0;0;0;0
"2019-08-28";"Fressie Orange/Mango 1L";10970;0;0;0;0;0
"2019-08-28";"Fressie Orange/C-power PET";22871;0;0;0;0;0
"2019-08-28";"Fressie Orange PET";0;0;0;0;0;181258
"2019-08-28";"Fressie Orange/Mango PET";143657;0;0;0;0;0
"2019-08-28";"Fressie Orange/Mango+C 1L";243087;175534;0;280;0;0
"2019-08-29";"Fressie Orange 1 liter";733756;0;0;0;0;0
"2019-08-29";"Fressie Orange/Mango 1 liter";1370;0;0;0;0;0
"2019-08-29";"Fressie Orange/C-power PET";22871;0;0;0;0;0
"2019-08-29";"Fressie Orange PET";0;0;0;0;0;207178
"2019-08-29";"Fressie Orange/Mango PET";143657;0;0;0;0;0
"2019-08-29";"Fressie Orange/Mango+C 1L";232887;0;0;0;0;0
"2019-08-30";"Fressie Orange 1 liter";733756;0;0;0;0;0
"2019-08-30";"Fressie Orange/Mango 1 liter";1370;0;0;0;0;0
"2019-08-30";"Fressie Orange/C-power PET";19991;0;0;0;0;0
"2019-08-30";"Fressie Orange PET";454247;719958;0;933;0;207178
"2019-08-30";"Fressie Orange/Mango PET";143657;0;0;0;0;0
"2019-08-30";"Fressie Orange/Mango+C 1L";232887;0;0;0;0;0
"2019-09-02";"Fressie Orange 1 liter";733756;0;0;0;0;0
"2019-09-02";"Fressie Orange/Mango 1 liter";1370;0;0;0;0;0
"2019-09-02";"Fressie Orange/C-power PET";14231;0;0;0;0;0
"2019-09-02";"Fressie Orange PET";402407;0;0;0;0;0
"2019-09-02";"Fressie Orange/Mango PET";135017;0;0;0;0;0
"2019-09-02";"Fressie Orange/Mango+C 1L";232887;0;0;0;0;0
"2019-09-03";"Fressie Orange 1 liter";694756;0;0;0;0;0
"2019-09-03";"Fressie Orange/Mango 1 liter";1370;0;0;0;0;0
"2019-09-03";"Fressie Orange/C-power PET";11351;0;0;0;0;0
"2019-09-03";"Fressie Orange PET";295847;0;0;0;0;0
"2019-09-03";"Fressie Orange/Mango PET";126377;0;0;0;0;0
"2019-09-03";"Fressie Orange/Mango+C 1L";178887;0;0;0;0;0
"2019-09-04";"Fressie Orange 1 liter";427756;0;0;0;0;0
"2019-09-04";"Fressie Orange/Mango 1 liter";1370;0;0;0;0;0
"2019-09-04";"Fressie Orange/C-power PET";11351;0;0;0;0;0
"2019-09-04";"Fressie Orange PET";232487;0;0;0;0;0
"2019-09-04";"Fressie Orange/Mango PET";120617;0;0;0;0;0
"2019-09-04";"Fressie Orange/Mango+C 1L";166287;0;0;0;0;0
"2019-09-05";"Fressie Orange 1 liter";427756;0;0;0;0;0
"2019-09-05";"Fressie Orange/Mango 1 liter";1370;0;0;0;0;0
"2019-09-05";"Fressie Orange/C-power PET";11351;0;0;0;0;0
"2019-09-05";"Fressie Orange PET";218087;0;0;0;0;0
"2019-09-05";"Fressie Orange/Mango PET";120617;0;0;0;0;0
"2019-09-05";"Fressie Orange/Mango+C 1L";166287;0;0;0;0;0
"2019-09-06";"Fressie Orange 1 liter";427756;0;0;0;0;0
"2019-09-06";"Fressie Orange/Mango 1 liter";16731;17441;0;280;0;0
"2019-09-06";"Fressie Orange/C-power PET";0;0;0;0;11351;0
"2019-09-06";"Fressie Orange PET";218087;0;0;0;0;0
"2019-09-06";"Fressie Orange/Mango PET";120617;0;0;0;0;0
"2019-09-06";"Fressie Orange/Mango+C 1L";142287;0;0;0;0;0
"2019-09-09";"Fressie Orange 1 liter";350956;0;0;0;0;0
"2019-09-09";"Fressie Orange/Mango 1 liter";16731;0;0;0;0;0
"2019-09-09";"Fressie Orange/C-power PET";0;0;0;0;0;0
"2019-09-09";"Fressie Orange PET";218087;0;0;0;0;0
"2019-09-09";"Fressie Orange/Mango PET";120617;0;0;0;0;0
"2019-09-09";"Fressie Orange/Mango+C 1L";129687;0;0;0;0;0
"2019-09-10";"Fressie Orange 1 liter";334011;0;0;0;16945;0
"2019-09-10";"Fressie Orange/Mango 1 liter";16731;0;0;0;0;0
"2019-09-10";"Fressie Orange/C-power PET";27434;34127;0;933;0;5760
"2019-09-10";"Fressie Orange PET";200807;0;0;0;0;0
"2019-09-10";"Fressie Orange/Mango PET";100457;0;0;0;0;0
"2019-09-10";"Fressie Orange/Mango+C 1L";129687;0;0;0;0;0
"2019-09-11";"Fressie Orange 1 liter";969070;635339;0;280;0;0
"2019-09-11";"Fressie Orange/Mango 1 liter";16731;0;0;0;0;0
"2019-09-11";"Fressie Orange/C-power PET";13034;0;0;0;0;0
"2019-09-11";"Fressie Orange PET";200807;0;0;0;0;0
"2019-09-11";"Fressie Orange/Mango PET";100457;0;0;0;0;0
"2019-09-11";"Fressie Orange/Mango+C 1L";118287;0;0;0;0;0
"2019-09-12";"Fressie Orange 1 liter";926470;0;0;0;0;0
"2019-09-12";"Fressie Orange/Mango 1 liter";11931;0;0;0;0;0
"2019-09-12";"Fressie Orange/C-power PET";7274;0;0;0;0;0
"2019-09-12";"Fressie Orange PET";137447;0;0;0;0;0
"2019-09-12";"Fressie Orange/Mango PET";100457;0;0;0;0;0
"2019-09-12";"Fressie Orange/Mango+C 1L";105087;0;0;0;0;0
"2019-09-13";"Fressie Orange 1 liter";926470;0;0;0;0;0
"2019-09-13";"Fressie Orange/Mango 1 liter";11931;0;0;0;0;0
"2019-09-13";"Fressie Orange/C-power PET";7274;0;0;0;0;0
"2019-09-13";"Fressie Orange PET";33767;0;0;0;0;0
"2019-09-13";"Fressie Orange/Mango PET";100457;0;0;0;0;0
"2019-09-13";"Fressie Orange/Mango+C 1L";105087;0;0;0;0;0
"2019-09-16";"Fressie Orange 1 liter";857470;0;0;0;0;0
"2019-09-16";"Fressie Orange/Mango 1 liter";11931;0;0;0;0;0
"2019-09-16";"Fressie Orange/C-power PET";7274;0;0;0;0;0
"2019-09-16";"Fressie Orange PET";0;0;0;0;0;0
"2019-09-16";"Fressie Orange/Mango PET";40350;0;0;0;51467;0
"2019-09-16";"Fressie Orange/Mango+C 1L";71487;0;0;0;0;0
"2019-09-17";"Fressie Orange 1 liter";857470;0;0;0;0;0
"2019-09-17";"Fressie Orange/Mango 1 liter";11931;0;0;0;0;0
"2019-09-17";"Fressie Orange/C-power PET";1514;0;0;0;0;0
"2019-09-17";"Fressie Orange PET";0;0;0;0;0;20953
"2019-09-17";"Fressie Orange/Mango PET";40350;0;0;0;0;0
"2019-09-17";"Fressie Orange/Mango+C 1L";71487;0;0;0;0;0
"2019-09-18";"Fressie Orange 1 liter";857470;0;0;0;0;0
"2019-09-18";"Fressie Orange/Mango 1 liter";11931;0;0;0;0;0
"2019-09-18";"Fressie Orange/C-power PET";1;0;0;0;0;0
"2019-09-18";"Fressie Orange PET";0;0;0;0;0;43993
"2019-09-18";"Fressie Orange/Mango PET";28830;0;0;0;0;0
"2019-09-18";"Fressie Orange/Mango+C 1L";157486;102079;8000;280;0;0
"2019-09-19";"Fressie 0range 1 liter";816070;0;0;0;0;0
"2019-09-19";"Fressie 0range/Mango 1 liter";5931;0;0;0;0;0
"2019-09-19";"Fressie 0range/C-power PET";1;0;0;0;0;1367
"2019-09-19";"Fressie 0range PET";522268;581594;0;933;0;58393
"2019-09-19";"Fressie 0range/Mango PET";28830;0;0;0;0;0
"2019-09-19";"Fressie 0range/Mango+C 1L";157486;0;0;0;0;0
"2019-09-20";"Fressie Orange 1 liter";757270;0;0;0;0;0
"2019-09-20";"Fressie Orange/Mango 1 liter";4731;0;0;0;0;0
"2019-09-20";"Fressie Orange/C-power PET";1;0;0;0;0;1367
"2019-09-20";"Fressie Orange PET";522268;0;0;0;0;0
"2019-09-20";"Fressie Orange/Mango PET";28830;0;0;0;0;0
"2019-09-20";"Fressie Orange/Mango+C 1L";157486;0;0;0;0;0
"2019-09-23";"Fressie Orange 1 liter";737470;0;0;0;0;0
"2019-09-23";"Fressie Orange/Mango 1 liter";4731;0;0;0;0;0
"2019-09-23";"Fressie Orange/C-power PET";1;0;0;0;0;7127
"2019-09-23";"Fressie Orange PET";447388;0;0;0;0;0
"2019-09-23";"Fressie Orange/Mango PET";93498;82882;0;933;0;0
"2019-09-23";"Fressie Orange/Mango+C 1L";150886;0;0;0;0;0
"2019-09-24";"Fressie Orange 1 liter";679270;0;0;0;0;0
"2019-09-24";"Fressie Orange/Mango 1 liter";1131;0;0;0;0;0
"2019-09-24";"Fressie Orange/C-power PET";1;0;0;0;0;10007
"2019-09-24";"Fressie Orange PET";427228;0;0;0;0;0
"2019-09-24";"Fressie Orange/Mango PET";93498;0;0;0;0;0
"2019-09-24";"Fressie Orange/Mango+C 1L";150886;0;0;0;0;0
"2019-09-25";"Fressie Orange 1 liter";658870;0;0;0;0;0
"2019-09-25";"Fressie Orange/Mango 1 liter";27833;26982;0;280;0;0
"2019-09-25";"Fressie Orange/C-power PET";1;0;0;0;0;10007
"2019-09-25";"Fressie Orange PET";427228;0;0;0;0;0
"2019-09-25";"Fressie Orange/Mango PET";93498;0;0;0;0;0
"2019-09-25";"Fressie Orange/Mango+C 1L";150886;0;0;0;0;0
"2019-09-26";"Fressie Orange 1 liter";658870;0;0;0;0;0
"2019-09-26";"Fressie Orange/Mango 1 liter";27833;0;0;0;0;0
"2019-09-26";"Fressie Orange/C-power PET";1;0;0;0;0;10007
"2019-09-26";"Fressie Orange PET";404188;0;0;0;0;0
"2019-09-26";"Fressie Orange/Mango PET";87738;0;0;0;0;0
"2019-09-26";"Fressie Orange/Mango+C 1L";140686;0;0;0;0;0
"2019-09-27";"Fressie Orange 1 liter";553270;0;0;0;0;0
"2019-09-27";"Fressie Orange/Mango 1 liter";27833;0;0;0;0;0
"2019-09-27";"Fressie Orange/C-power PET";1;0;0;0;0;12887
"2019-09-27";"Fressie Orange PET";404188;0;0;0;0;0
"2019-09-27";"Fressie Orange/Mango PET";67578;0;0;0;0;0
"2019-09-27";"Fressie Orange/Mango+C 1L";131686;0;0;0;0;0
"2019-09-30";"Fressie Orange 1 liter";553270;0;0;0;0;0
"2019-09-30";"Fressie Orange/Mango 1 liter";14633;0;0;0;0;0
"2019-09-30";"Fressie Orange/C-power PET";1;0;0;0;0;12887
"2019-09-30";"Fressie Orange PET";389788;0;0;0;0;0
"2019-09-30";"Fressie Orange/Mango PET";67578;0;0;0;0;0
"2019-09-30";"Fressie Orange/Mango+C 1L";131686;0;0;0;0;0
"2019-10-01";"Fressie Orange 1 liter";521470;0;0;0;0;0
"2019-10-01";"Fressie Orange/Mango 1 liter";12833;0;0;0;0;0
"2019-10-01";"Fressie Orange/C-power PET";1;0;0;0;0;18647
"2019-10-01";"Fressie Orange PET";352348;0;0;0;0;0
"2019-10-01";"Fressie Orange/Mango PET";67578;0;0;0;0;0
"2019-10-01";"Fressie Orange/Mango+C 1L";124486;0;0;0;0;0
"2019-10-02";"Fressie Orange 1 liter";521470;0;0;0;0;0
"2019-10-02";"Fressie Orange/Mango 1 liter";12833;0;0;0;0;0
"2019-10-02";"Fressie Orange/C-power PET";1;46274;26667;933;0;18647
"2019-10-02";"Fressie Orange PET";306268;0;0;0;0;0
"2019-10-02";"Fressie Orange/Mango PET";67578;0;0;0;0;0
"2019-10-02";"Fressie Orange/Mango+C 1L";124486;0;0;0;0;0
"2019-10-03";"Fressie Orange 1 liter";700454;207464;0;280;0;0
"2019-10-03";"Fressie Orange/Mango 1 liter";12833;0;0;0;0;0
"2019-10-03";"Fressie Orange/C-power PET";1;0;0;0;0;2853
"2019-10-03";"Fressie Orange PET";306268;0;0;0;0;0
"2019-10-03";"Fressie Orange/Mango PET";67578;0;0;0;0;0
"2019-10-03";"Fressie Orange/Mango+C 1L";124486;0;0;0;0;0
"2019-10-04";"Fressie Orange 1 liter";700454;0;0;0;0;0
"2019-10-04";"Fressie Orange/Mango 1 liter";11033;0;0;0;0;0
"2019-10-04";"Fressie Orange/C-power PET";1;0;0;0;0;2853
"2019-10-04";"Fressie Orange PET";274588;0;0;0;0;0
"2019-10-04";"Fressie Orange/Mango PET";61818;0;0;0;0;0
"2019-10-04";"Fressie Orange/Mango+C 1L";115486;0;0;0;0;0
"2019-10-07";"Fressie Orange 1 liter";644654;0;0;0;0;0
"2019-10-07";"Fressie Orange/Mango 1 liter";11033;0;0;0;0;0
"2019-10-07";"Fressie Orange/C-power PET";1;0;0;0;0;2853
"2019-10-07";"Fressie Orange PET";274588;0;0;0;0;0
"2019-10-07";"Fressie Orange/Mango PET";33018;0;0;0;0;0
"2019-10-07";"Fressie Orange/Mango+C 1L";70999;0;0;0;21687;0
"2019-10-08";"Fressie Orange 1 liter";602654;0;0;0;0;0
"2019-10-08";"Fressie Orange/Mango 1 liter";9233;0;0;0;0;0
"2019-10-08";"Fressie Orange/C-power PET";1;0;0;0;0;8613
"2019-10-08";"Fressie Orange PET";257308;0;0;0;0;0
"2019-10-08";"Fressie Orange/Mango PET";105859;100441;26667;933;0;0
"2019-10-08";"Fressie Orange/Mango+C 1L";70999;0;0;0;0;0
"2019-10-09";"Fressie Orange 1 liter";579254;0;0;0;0;0
"2019-10-09";"Fressie Orange/Mango 1 liter";6233;0;0;0;0;0
"2019-10-09";"Fressie Orange/C-power PET";1;0;0;0;0;8613
"2019-10-09";"Fressie Orange PET";185308;0;0;0;0;0
"2019-10-09";"Fressie Orange/Mango PET";105859;0;0;0;0;0
"2019-10-09";"Fressie Orange/Mango+C 1L";49999;0;0;0;0;0
"2019-10-10";"Fressie Orange 1 liter";540854;0;0;0;0;0
"2019-10-10";"Fressie Orange/Mango 1 liter";6233;0;0;0;0;0
"2019-10-10";"Fressie Orange/C-power PET";1;0;0;0;0;11493
"2019-10-10";"Fressie Orange PET";173788;0;0;0;0;0
"2019-10-10";"Fressie Orange/Mango PET";79939;0;0;0;0;0
"2019-10-10";"Fressie Orange/Mango+C 1L";49999;0;0;0;0;0
"2019-10-11";"Fressie Orange 1 liter";511454;0;0;0;0;0
"2019-10-11";"Fressie Orange/Mango 1 liter";3833;0;0;0;0;0
"2019-10-11";"Fressie Orange/C-power PET";1;0;0;0;0;17253
"2019-10-11";"Fressie Orange PET";173788;0;0;0;0;0
"2019-10-11";"Fressie Orange/Mango PET";77059;0;0;0;0;0
"2019-10-11";"Fressie Orange/Mango+C 1L";140280;97761;0;280;0;0
"2019-10-14";"Fressie Orange 1 liter";432254;0;0;0;0;0
"2019-10-14";"Fressie Orange/Mango 1 liter";3833;0;0;0;0;0
"2019-10-14";"Fressie Orange/C-power PET";1;0;0;0;0;17253
"2019-10-14";"Fressie Orange PET";716408;543554;0;933;0;0
"2019-10-14";"Fressie Orange/Mango PET";77059;0;0;0;0;0
"2019-10-14";"Fressie Orange/Mango+C 1L";140280;0;0;0;0;0
"2019-10-15";"Fressie Orange 1 liter";432254;0;0;0;0;0
"2019-10-15";"Fressie Orange/Mango 1 liter";2033;0;0;0;0;0
"2019-10-15";"Fressie Orange/C-power PET";1;0;0;0;0;17253
"2019-10-15";"Fressie Orange PET";653048;0;0;0;0;0
"2019-10-15";"Fressie Orange/Mango PET";68419;0;0;0;0;0
"2019-10-15";"Fressie Orange/Mango+C 1L";128880;0;0;0;0;0
"2019-10-16";"Fressie Orange 1 liter";432254;0;0;0;0;0
"2019-10-16";"Fressie Orange/Mango 1 liter";2033;0;0;0;0;0
"2019-10-16";"Fressie Orange/C-power PET";1;0;0;0;0;17253
"2019-10-16";"Fressie Orange PET";653048;0;0;0;0;0
"2019-10-16";"Fressie Orange/Mango PET";68419;0;0;0;0;0
"2019-10-16";"Fressie Orange/Mango+C 1L";100080;0;0;0;0;0
"2019-10-17";"Fressie Orange 1 liter";432254;0;0;0;0;0
"2019-10-17";"Fressie Orange/Mango 1 liter";2033;0;0;0;0;0
"2019-10-17";"Fressie Orange/C-power PET";1;0;0;0;0;17253
"2019-10-17";"Fressie Orange PET";653048;0;0;0;0;0
"2019-10-17";"Fressie Orange/Mango PET";68419;0;0;0;0;0
"2019-10-17";"Fressie Orange/Mango+C 1L";90480;0;0;0;0;0
"2019-10-18";"Fressie Orange 1 liter";360854;0;0;0;0;0
"2019-10-18";"Fressie Orange/Mango 1 liter";2033;0;0;0;0;0
"2019-10-18";"Fressie Orange/C-power PET";1;0;0;0;0;20133
"2019-10-18";"Fressie Orange PET";537848;0;0;0;0;0
"2019-10-18";"Fressie Orange/Mango PET";62659;0;0;0;0;0
"2019-10-18";"Fressie Orange/Mango+C 1L";90480;0;0;0;0;0
"2019-10-21";"Fressie Orange 1 liter";207184;0;0;0;153670;0
"2019-10-21";"Fressie Orange/Mango 1 liter";0;0;0;0;0;0
"2019-10-21";"Fressie Orange/C-power PET";1;0;0;0;0;20133
"2019-10-21";"Fressie Orange PET";506168;0;0;0;0;0
"2019-10-21";"Fressie Orange/Mango PET";54019;0;0;0;0;0
"2019-10-21";"Fressie Orange/Mango+C 1L";82080;0;0;0;0;0
"2019-10-22";"Fressie Orange 1 liter";207184;0;0;0;0;0
"2019-10-22";"Fressie Orange/Mango 1 liter";14995;17442;0;280;0;367
"2019-10-22";"Fressie Orange/C-power PET";1;0;0;0;0;23013
"2019-10-22";"Fressie Orange PET";431288;0;0;0;0;0
"2019-10-22";"Fressie Orange/Mango PET";48259;0;0;0;0;0
"2019-10-22";"Fressie Orange/Mango+C 1L";82080;0;0;0;0;0
"2019-10-23";"Fressie Orange 1 liter";181384;0;0;0;0;0
"2019-10-23";"Fressie Orange/Mango 1 liter";14995;0;0;0;0;0
"2019-10-23";"Fressie Orange/C-power PET";1;0;0;0;0;25893
"2019-10-23";"Fressie Orange PET";405368;0;0;0;0;0
"2019-10-23";"Fressie Orange/Mango PET";48259;0;0;0;0;0
"2019-10-23";"Fressie Orange/Mango+C 1L";82080;0;0;0;0;0
"2019-10-24";"Fressie Orange 1 liter";181384;0;0;0;0;0
"2019-10-24";"Fressie Orange/Mango 1 liter";14995;0;0;0;0;0
"2019-10-24";"Fressie Orange/C-power PET";19914;52500;0;933;0;25893
"2019-10-24";"Fressie Orange PET";382328;0;0;0;0;0
